"","month","town","flat_type","block","street_name","storey_range","floor_area_sqm","flat_model","lease_commence_date","resale_price"
"6546","2012-05","WOODLANDS","4 ROOM","104","WOODLANDS ST 13","11 TO 15",92,"New Generation",1985,385000
"6547","2012-05","WOODLANDS","5 ROOM","10","MARSILING DR","01 TO 05",123,"Standard",1976,385000
"6548","2012-05","WOODLANDS","4 ROOM","661","WOODLANDS RING RD","01 TO 05",100,"Model A",1998,386000
"6549","2012-05","WOODLANDS","4 ROOM","669","WOODLANDS RING RD","06 TO 10",85,"Model A2",2000,387000
"6550","2012-05","WOODLANDS","4 ROOM","755","WOODLANDS AVE 4","06 TO 10",103,"Model A",1997,390000
"6551","2012-05","WOODLANDS","4 ROOM","739","WOODLANDS CIRCLE","06 TO 10",91,"Model A2",1997,390000
"6552","2012-05","WOODLANDS","4 ROOM","666","WOODLANDS RING RD","06 TO 10",87,"Model A2",2000,390000
"6553","2012-05","WOODLANDS","4 ROOM","765","WOODLANDS CIRCLE","01 TO 05",90,"Model A",2003,391000
"6554","2012-05","WOODLANDS","4 ROOM","752","WOODLANDS CIRCLE","06 TO 10",103,"Model A",1998,392000
"6555","2012-05","WOODLANDS","4 ROOM","623","WOODLANDS DR 52","01 TO 05",102,"Model A",1998,393000
"6556","2012-05","WOODLANDS","4 ROOM","549","WOODLANDS DR 44","06 TO 10",100,"Model A",2000,394000
"6557","2012-05","WOODLANDS","4 ROOM","739","WOODLANDS CIRCLE","01 TO 05",102,"Model A2",1997,395000
"6558","2012-05","WOODLANDS","4 ROOM","159","WOODLANDS ST 13","01 TO 05",103,"Model A",1990,395000
"6559","2012-05","WOODLANDS","4 ROOM","171","WOODLANDS ST 11","06 TO 10",96,"New Generation",1985,396000
"6560","2012-05","WOODLANDS","4 ROOM","743","WOODLANDS CIRCLE","06 TO 10",100,"Model A2",1997,398000
"6561","2012-05","WOODLANDS","4 ROOM","617","WOODLANDS AVE 4","11 TO 15",96,"Model A2",1998,4e+05
"6562","2012-05","WOODLANDS","4 ROOM","851","WOODLANDS ST 83","01 TO 05",106,"Model A",1996,4e+05
"6563","2012-05","WOODLANDS","4 ROOM","853","WOODLANDS ST 83","01 TO 05",104,"Model A",1993,4e+05
"6564","2012-05","WOODLANDS","4 ROOM","345","WOODLANDS ST 32","06 TO 10",104,"Model A",1995,401000
"6565","2012-05","WOODLANDS","4 ROOM","897B","WOODLANDS DR 50","01 TO 05",100,"Model A",1997,402000
"6566","2012-05","WOODLANDS","4 ROOM","627","WOODLANDS AVE 6","11 TO 15",90,"Model A2",1998,403000
"6567","2012-05","WOODLANDS","4 ROOM","755","WOODLANDS AVE 4","06 TO 10",101,"Model A",1997,405000
"6568","2012-05","WOODLANDS","4 ROOM","738","WOODLANDS CIRCLE","01 TO 05",103,"Model A",1998,405000
"6569","2012-05","WOODLANDS","4 ROOM","879","WOODLANDS ST 82","11 TO 15",105,"Model A",1996,406000
"6570","2012-05","WOODLANDS","4 ROOM","623","WOODLANDS DR 52","01 TO 05",102,"Model A",1998,406888
"6571","2012-05","WOODLANDS","5 ROOM","130","MARSILING RISE","06 TO 10",123,"Improved",1985,407000
"6572","2012-05","WOODLANDS","4 ROOM","723","WOODLANDS AVE 6","11 TO 15",103,"Model A",1997,407500
"6573","2012-05","WOODLANDS","4 ROOM","748","WOODLANDS CIRCLE","06 TO 10",102,"Model A",1998,408000
"6574","2012-05","WOODLANDS","5 ROOM","123","MARSILING RISE","06 TO 10",121,"Improved",1985,408000
"6575","2012-05","WOODLANDS","4 ROOM","892A","WOODLANDS DR 50","01 TO 05",100,"Model A",1996,409000
"6576","2012-05","WOODLANDS","5 ROOM","896B","WOODLANDS DR 50","01 TO 05",118,"Improved",1997,410000
"6577","2012-05","WOODLANDS","4 ROOM","761","WOODLANDS AVE 6","06 TO 10",102,"Model A",1998,410300
"6578","2012-05","WOODLANDS","4 ROOM","787B","WOODLANDS CRES","06 TO 10",101,"Model A",1997,413000
"6579","2012-05","WOODLANDS","4 ROOM","523","WOODLANDS DR 14","06 TO 10",102,"Premium Apartment",2000,414000
"6580","2012-05","WOODLANDS","4 ROOM","602","WOODLANDS DR 42","06 TO 10",101,"Model A",1997,414000
"6581","2012-05","WOODLANDS","4 ROOM","769","WOODLANDS DR 60","06 TO 10",101,"Model A",1997,414000
"6582","2012-05","WOODLANDS","4 ROOM","640","WOODLANDS RING RD","01 TO 05",102,"Model A",1999,414000
"6583","2012-05","WOODLANDS","4 ROOM","684A","WOODLANDS DR 73","01 TO 05",104,"Premium Apartment",2000,415000
"6584","2012-05","WOODLANDS","4 ROOM","530","WOODLANDS DR 14","01 TO 05",104,"Premium Apartment",1999,415000
"6585","2012-05","WOODLANDS","4 ROOM","791","WOODLANDS AVE 6","11 TO 15",101,"Model A",1997,415000
"6586","2012-05","WOODLANDS","4 ROOM","897A","WOODLANDS DR 50","11 TO 15",97,"Model A",1997,415000
"6587","2012-05","WOODLANDS","4 ROOM","319","WOODLANDS ST 31","01 TO 05",103,"Model A",1993,415000
"6588","2012-05","WOODLANDS","4 ROOM","892A","WOODLANDS DR 50","06 TO 10",100,"Model A",1996,418000
"6589","2012-05","WOODLANDS","4 ROOM","409","WOODLANDS ST 41","06 TO 10",106,"Model A",1996,418000
"6590","2012-05","WOODLANDS","5 ROOM","602","WOODLANDS DR 42","01 TO 05",122,"Improved",1997,420000
"6591","2012-05","WOODLANDS","5 ROOM","705","WOODLANDS DR 40","01 TO 05",118,"Improved",1996,420000
"6592","2012-05","WOODLANDS","4 ROOM","718","WOODLANDS AVE 6","01 TO 05",100,"Model A",1997,420000
"6593","2012-05","WOODLANDS","4 ROOM","793","WOODLANDS AVE 6","06 TO 10",100,"Model A",1997,420000
"6594","2012-05","WOODLANDS","4 ROOM","523","WOODLANDS DR 14","11 TO 15",102,"Premium Apartment",2000,420000
"6595","2012-05","WOODLANDS","5 ROOM","767","WOODLANDS CIRCLE","01 TO 05",111,"Improved",2003,420000
"6596","2012-05","WOODLANDS","4 ROOM","762","WOODLANDS AVE 6","06 TO 10",102,"Model A",1998,420200
"6597","2012-05","WOODLANDS","4 ROOM","894C","WOODLANDS DR 50","01 TO 05",100,"Model A",1996,424000
"6598","2012-05","WOODLANDS","5 ROOM","505","WOODLANDS DR 14","01 TO 05",123,"Improved",1999,425000
"6599","2012-05","WOODLANDS","4 ROOM","734","WOODLANDS CIRCLE","06 TO 10",102,"Model A",1998,427000
"6600","2012-05","WOODLANDS","5 ROOM","587","WOODLANDS DR 16","01 TO 05",111,"Improved",2001,430000
"6601","2012-05","WOODLANDS","5 ROOM","576","WOODLANDS DR 16","01 TO 05",110,"Improved",2000,430000
"6602","2012-05","WOODLANDS","4 ROOM","677","WOODLANDS AVE 6","11 TO 15",101,"Model A",1998,430000
"6603","2012-05","WOODLANDS","4 ROOM","681D","WOODLANDS DR 62","11 TO 15",105,"Premium Apartment",2000,430000
"6604","2012-05","WOODLANDS","5 ROOM","216","MARSILING LANE","11 TO 15",118,"Improved",1981,432000
"6605","2012-05","WOODLANDS","5 ROOM","742","WOODLANDS CIRCLE","01 TO 05",122,"Improved",1997,432000
"6606","2012-05","WOODLANDS","5 ROOM","578","WOODLANDS DR 16","01 TO 05",110,"Improved",2000,433000
"6607","2012-05","WOODLANDS","4 ROOM","319","WOODLANDS ST 31","06 TO 10",103,"Model A",1993,433000
"6608","2012-05","WOODLANDS","5 ROOM","756","WOODLANDS AVE 4","11 TO 15",121,"Improved",1998,433000
"6609","2012-05","WOODLANDS","5 ROOM","547","WOODLANDS DR 16","06 TO 10",121,"Improved",2000,433000
"6610","2012-05","WOODLANDS","5 ROOM","628B","WOODLANDS RING RD","06 TO 10",122,"Improved",1998,435000
"6611","2012-05","WOODLANDS","4 ROOM","526","WOODLANDS DR 14","11 TO 15",104,"Premium Apartment",2000,436000
"6612","2012-05","WOODLANDS","5 ROOM","802","WOODLANDS ST 81","01 TO 05",121,"Improved",1989,437000
"6613","2012-05","WOODLANDS","4 ROOM","716","WOODLANDS DR 70","11 TO 15",102,"Model A",1997,438000
"6614","2012-05","WOODLANDS","5 ROOM","744","WOODLANDS CIRCLE","06 TO 10",121,"Improved",1998,438000
"6615","2012-05","WOODLANDS","5 ROOM","507","WOODLANDS DR 14","06 TO 10",122,"Improved",1999,440000
"6616","2012-05","WOODLANDS","5 ROOM","704","WOODLANDS DR 40","01 TO 05",119,"Improved",1996,440000
"6617","2012-05","WOODLANDS","5 ROOM","550","WOODLANDS DR 44","06 TO 10",120,"Improved",2000,442000
"6618","2012-05","WOODLANDS","5 ROOM","424","WOODLANDS ST 41","06 TO 10",121,"Improved",1997,443000
"6619","2012-05","WOODLANDS","5 ROOM","689A","WOODLANDS DR 75","01 TO 05",110,"Premium Apartment",2004,445000
"6620","2012-05","WOODLANDS","5 ROOM","304","WOODLANDS ST 31","01 TO 05",132,"Model A",1993,445000
"6621","2012-05","WOODLANDS","5 ROOM","857","WOODLANDS ST 83","01 TO 05",129,"Improved",1996,445000
"6622","2012-05","WOODLANDS","5 ROOM","507","WOODLANDS DR 14","01 TO 05",123,"Improved",1999,445000
"6623","2012-05","WOODLANDS","5 ROOM","576","WOODLANDS DR 16","06 TO 10",110,"Improved",2000,445000
"6624","2012-05","WOODLANDS","5 ROOM","794","WOODLANDS DR 72","11 TO 15",121,"Improved",1998,446000
"6625","2012-05","WOODLANDS","5 ROOM","759","WOODLANDS AVE 6","11 TO 15",121,"Improved",1998,447000
"6626","2012-05","WOODLANDS","5 ROOM","427","WOODLANDS ST 41","06 TO 10",117,"Improved",1997,448000
"6627","2012-05","WOODLANDS","5 ROOM","417","WOODLANDS ST 41","01 TO 05",128,"Improved",1996,448000
"6628","2012-05","WOODLANDS","4 ROOM","688A","WOODLANDS DR 75","11 TO 15",90,"Premium Apartment",2004,450000
"6629","2012-05","WOODLANDS","5 ROOM","760","WOODLANDS AVE 6","06 TO 10",121,"Improved",1998,450000
"6630","2012-05","WOODLANDS","5 ROOM","576","WOODLANDS DR 16","01 TO 05",110,"Improved",2000,450000
"6631","2012-05","WOODLANDS","5 ROOM","794","WOODLANDS DR 72","01 TO 05",121,"Improved",1998,450000
"6632","2012-05","WOODLANDS","5 ROOM","629","WOODLANDS RING RD","11 TO 15",121,"Improved",1998,450000
"6633","2012-05","WOODLANDS","4 ROOM","690F","WOODLANDS DR 75","11 TO 15",90,"Premium Apartment",2004,452000
"6634","2012-05","WOODLANDS","4 ROOM","518","WOODLANDS DR 14","06 TO 10",104,"Premium Apartment",2000,454000
"6635","2012-05","WOODLANDS","5 ROOM","688F","WOODLANDS DR 75","01 TO 05",110,"Premium Apartment",2004,454000
"6636","2012-05","WOODLANDS","5 ROOM","679","WOODLANDS AVE 6","01 TO 05",121,"Improved",1998,455000
"6637","2012-05","WOODLANDS","5 ROOM","580","WOODLANDS DR 16","06 TO 10",110,"Improved",2001,455000
"6638","2012-05","WOODLANDS","4 ROOM","687B","WOODLANDS DR 75","11 TO 15",94,"Premium Apartment",2003,458000
"6639","2012-05","WOODLANDS","5 ROOM","631","WOODLANDS RING RD","11 TO 15",122,"Improved",1998,458888
"6640","2012-05","WOODLANDS","5 ROOM","553","WOODLANDS DR 44","06 TO 10",120,"Improved",2000,460000
"6641","2012-05","WOODLANDS","5 ROOM","851","WOODLANDS ST 83","01 TO 05",127,"Improved",1996,460000
"6642","2012-05","WOODLANDS","4 ROOM","513","WOODLANDS DR 14","06 TO 10",107,"Premium Apartment",1999,465000
"6643","2012-05","WOODLANDS","5 ROOM","688F","WOODLANDS DR 75","06 TO 10",110,"Premium Apartment",2004,465000
"6644","2012-05","WOODLANDS","5 ROOM","612","WOODLANDS AVE 4","06 TO 10",120,"Improved",1998,465500
"6645","2012-05","WOODLANDS","5 ROOM","530","WOODLANDS DR 14","01 TO 05",125,"Premium Apartment",1999,466000
"6646","2012-05","WOODLANDS","4 ROOM","522","WOODLANDS DR 14","11 TO 15",105,"Premium Apartment",2000,468000
"6647","2012-05","WOODLANDS","5 ROOM","898A","WOODLANDS DR 50","06 TO 10",118,"Improved",1997,470000
"6648","2012-05","WOODLANDS","5 ROOM","856","WOODLANDS ST 83","06 TO 10",126,"Improved",1996,470000
"6649","2012-05","WOODLANDS","5 ROOM","353","WOODLANDS AVE 1","01 TO 05",120,"Improved",1996,472000
"6650","2012-05","WOODLANDS","5 ROOM","606","WOODLANDS RING RD","11 TO 15",122,"Improved",1998,472500
"6651","2012-05","WOODLANDS","5 ROOM","543","WOODLANDS DR 16","11 TO 15",121,"Improved",2000,480000
"6652","2012-05","WOODLANDS","5 ROOM","683B","WOODLANDS DR 62","06 TO 10",121,"Premium Apartment",2000,480000
"6653","2012-05","WOODLANDS","5 ROOM","413","WOODLANDS ST 41","06 TO 10",121,"Improved",1996,480000
"6654","2012-05","WOODLANDS","5 ROOM","685C","WOODLANDS DR 73","11 TO 15",113,"Premium Apartment",2002,483000
"6655","2012-05","WOODLANDS","5 ROOM","725","WOODLANDS AVE 6","11 TO 15",121,"Improved",1997,484000
"6656","2012-05","WOODLANDS","5 ROOM","368","WOODLANDS AVE 1","01 TO 05",120,"Improved",1997,486000
"6657","2012-05","WOODLANDS","5 ROOM","683D","WOODLANDS DR 62","11 TO 15",119,"Premium Apartment",2000,486000
"6658","2012-05","WOODLANDS","5 ROOM","689B","WOODLANDS DR 75","11 TO 15",110,"Premium Apartment",2004,486000
"6659","2012-05","WOODLANDS","5 ROOM","689F","WOODLANDS DR 75","11 TO 15",110,"Premium Apartment",2004,489000
"6660","2012-05","WOODLANDS","5 ROOM","686A","WOODLANDS DR 73","01 TO 05",115,"Premium Apartment",2003,490000
"6661","2012-05","WOODLANDS","5 ROOM","687C","WOODLANDS DR 75","11 TO 15",113,"Premium Apartment",2003,490000
"6662","2012-05","WOODLANDS","5 ROOM","678","WOODLANDS AVE 6","06 TO 10",121,"Improved",1998,491000
"6663","2012-05","WOODLANDS","5 ROOM","36","MARSILING DR","21 TO 25",124,"Standard",1978,492000
"6664","2012-05","WOODLANDS","5 ROOM","511","WOODLANDS DR 14","06 TO 10",128,"Premium Apartment",1999,492000
"6665","2012-05","WOODLANDS","5 ROOM","533","WOODLANDS DR 14","06 TO 10",125,"Premium Apartment",1999,495000
"6666","2012-05","WOODLANDS","5 ROOM","683D","WOODLANDS DR 62","11 TO 15",119,"Premium Apartment",2000,495000
"6667","2012-05","WOODLANDS","5 ROOM","683A","WOODLANDS DR 62","11 TO 15",123,"Premium Apartment",2000,496000
"6668","2012-05","WOODLANDS","5 ROOM","510","WOODLANDS DR 14","06 TO 10",125,"Premium Apartment",1999,504500
"6669","2012-05","WOODLANDS","5 ROOM","521","WOODLANDS DR 14","06 TO 10",126,"Premium Apartment",2000,510000
"6670","2012-05","WOODLANDS","5 ROOM","511","WOODLANDS DR 14","06 TO 10",128,"Premium Apartment",1999,513000
"6671","2012-05","WOODLANDS","5 ROOM","689A","WOODLANDS DR 75","11 TO 15",110,"Premium Apartment",2004,516000
"6672","2012-05","WOODLANDS","5 ROOM","511","WOODLANDS DR 14","11 TO 15",128,"Premium Apartment",1999,520000
"6673","2012-05","WOODLANDS","EXECUTIVE","589","WOODLANDS DR 16","06 TO 10",131,"Apartment",2001,523000
"6674","2012-05","WOODLANDS","EXECUTIVE","869","WOODLANDS ST 83","01 TO 05",150,"Apartment",1996,530000
"6675","2012-05","WOODLANDS","EXECUTIVE","636","WOODLANDS RING RD","06 TO 10",141,"Maisonette",1999,538000
"6676","2012-05","WOODLANDS","EXECUTIVE","636","WOODLANDS RING RD","06 TO 10",142,"Maisonette",1999,540500
"6677","2012-05","WOODLANDS","EXECUTIVE","583","WOODLANDS DR 16","06 TO 10",131,"Apartment",2001,545000
"6678","2012-05","WOODLANDS","EXECUTIVE","646","WOODLANDS RING RD","01 TO 05",144,"Maisonette",1998,545000
"6679","2012-05","WOODLANDS","EXECUTIVE","536","WOODLANDS DR 14","06 TO 10",145,"Premium Apartment",1999,550000
"6680","2012-05","WOODLANDS","EXECUTIVE","515","WOODLANDS DR 14","01 TO 05",147,"Premium Apartment",1999,560000
"6681","2012-05","WOODLANDS","EXECUTIVE","670","WOODLANDS DR 71","06 TO 10",130,"Apartment",2000,560000
"6682","2012-05","WOODLANDS","EXECUTIVE","346","WOODLANDS ST 32","01 TO 05",146,"Maisonette",1986,560000
"6683","2012-05","WOODLANDS","EXECUTIVE","656","WOODLANDS RING RD","01 TO 05",143,"Maisonette",1998,562000
"6684","2012-05","WOODLANDS","EXECUTIVE","865","WOODLANDS ST 83","11 TO 15",146,"Apartment",1996,562000
"6685","2012-05","WOODLANDS","EXECUTIVE","646","WOODLANDS RING RD","01 TO 05",144,"Maisonette",1998,580000
"6686","2012-05","WOODLANDS","EXECUTIVE","511","WOODLANDS DR 14","11 TO 15",147,"Premium Apartment",1999,585000
"6687","2012-05","WOODLANDS","EXECUTIVE","357","WOODLANDS AVE 5","06 TO 10",144,"Apartment",1996,586000
"6688","2012-05","WOODLANDS","EXECUTIVE","658","WOODLANDS RING RD","06 TO 10",144,"Maisonette",1998,597000
"6689","2012-05","WOODLANDS","EXECUTIVE","345","WOODLANDS ST 32","06 TO 10",174,"Apartment",1995,630000
"6690","2012-05","WOODLANDS","EXECUTIVE","340","WOODLANDS AVE 1","01 TO 05",179,"Apartment",1995,647000
"6691","2012-05","WOODLANDS","EXECUTIVE","331","WOODLANDS AVE 1","06 TO 10",192,"Apartment",1994,730000
"7325","2012-06","CENTRAL AREA","2 ROOM","8","JLN KUKOH","10 TO 12",53,"Improved",1971,277000
"7326","2012-06","CENTRAL AREA","3 ROOM","28","KELANTAN RD","13 TO 15",65,"Improved",1977,402500
"7327","2012-06","CENTRAL AREA","3 ROOM","640","ROWELL RD","01 TO 03",86,"Model A",1984,420000
"7328","2012-06","CENTRAL AREA","3 ROOM","4","TG PAGAR PLAZA","07 TO 09",59,"Improved",1977,421000
"7329","2012-06","CENTRAL AREA","3 ROOM","335A","SMITH ST","19 TO 21",60,"Improved",1984,450000
"7330","2012-06","CENTRAL AREA","3 ROOM","264","WATERLOO ST","16 TO 18",68,"Improved",1986,460000
"7331","2012-06","CENTRAL AREA","3 ROOM","3","TG PAGAR PLAZA","19 TO 21",59,"Improved",1977,475000
"7332","2012-06","CENTRAL AREA","3 ROOM","269C","QUEEN ST","07 TO 09",67,"New Generation",1984,485000
"7333","2012-06","CENTRAL AREA","4 ROOM","26","JLN BERSEH","10 TO 12",87,"Improved",1979,488000
"7334","2012-06","CENTRAL AREA","4 ROOM","672B","KLANG LANE","10 TO 12",85,"Model A",2002,530000
"7335","2012-06","CENTRAL AREA","4 ROOM","334","KRETA AYER RD","13 TO 15",83,"Improved",1981,540000
"7336","2012-06","CENTRAL AREA","4 ROOM","8","TG PAGAR PLAZA","16 TO 18",83,"Improved",1980,670000
"7337","2012-06","CENTRAL AREA","4 ROOM","232","BAIN ST","19 TO 21",82,"Improved",1980,689900
"7653","2012-06","JURONG EAST","3 ROOM","416","PANDAN GDNS","01 TO 03",74,"Improved",1982,290000
"7654","2012-06","JURONG EAST","3 ROOM","261","JURONG EAST ST 24","01 TO 03",67,"New Generation",1983,310000
"7655","2012-06","JURONG EAST","3 ROOM","411","PANDAN GDNS","04 TO 06",73,"Improved",1979,310000
"7656","2012-06","JURONG EAST","3 ROOM","261","JURONG EAST ST 24","04 TO 06",67,"New Generation",1983,315000
"7657","2012-06","JURONG EAST","4 ROOM","52","TEBAN GDNS RD","04 TO 06",83,"Simplified",1987,318000
"7658","2012-06","JURONG EAST","3 ROOM","243","JURONG EAST ST 24","01 TO 03",67,"New Generation",1983,320000
"7659","2012-06","JURONG EAST","3 ROOM","303","JURONG EAST ST 32","04 TO 06",67,"New Generation",1983,322000
"7660","2012-06","JURONG EAST","3 ROOM","304","JURONG EAST ST 32","04 TO 06",67,"New Generation",1983,323000
"7661","2012-06","JURONG EAST","3 ROOM","306","JURONG EAST ST 32","07 TO 09",68,"New Generation",1983,326000
"7662","2012-06","JURONG EAST","3 ROOM","308","JURONG EAST ST 32","04 TO 06",74,"Model A",1984,337000
"7663","2012-06","JURONG EAST","3 ROOM","249","JURONG EAST ST 24","01 TO 03",67,"New Generation",1983,338000
"7664","2012-06","JURONG EAST","3 ROOM","247","JURONG EAST ST 24","04 TO 06",68,"New Generation",1983,338000
"7665","2012-06","JURONG EAST","3 ROOM","264","JURONG EAST ST 24","10 TO 12",68,"New Generation",1983,339800
"7666","2012-06","JURONG EAST","3 ROOM","229","JURONG EAST ST 21","07 TO 09",67,"New Generation",1981,341000
"7667","2012-06","JURONG EAST","3 ROOM","301","JURONG EAST ST 32","10 TO 12",67,"New Generation",1983,345000
"7668","2012-06","JURONG EAST","4 ROOM","24","TEBAN GDNS RD","01 TO 03",107,"Model A",1993,350000
"7669","2012-06","JURONG EAST","3 ROOM","203","JURONG EAST ST 21","04 TO 06",67,"New Generation",1984,350000
"7670","2012-06","JURONG EAST","3 ROOM","211","JURONG EAST ST 21","07 TO 09",67,"New Generation",1983,351500
"7671","2012-06","JURONG EAST","3 ROOM","313","JURONG EAST ST 32","04 TO 06",74,"Model A",1984,355000
"7672","2012-06","JURONG EAST","4 ROOM","25","TEBAN GDNS RD","01 TO 03",99,"Model A",1993,360000
"7673","2012-06","JURONG EAST","4 ROOM","41","TEBAN GDNS RD","04 TO 06",99,"New Generation",1981,366800
"7674","2012-06","JURONG EAST","3 ROOM","102","JURONG EAST ST 13","10 TO 12",68,"New Generation",1982,368368
"7675","2012-06","JURONG EAST","3 ROOM","303","JURONG EAST ST 32","01 TO 03",82,"New Generation",1983,370000
"7676","2012-06","JURONG EAST","3 ROOM","248","JURONG EAST ST 24","04 TO 06",82,"New Generation",1983,372000
"7677","2012-06","JURONG EAST","5 ROOM","403","PANDAN GDNS","07 TO 09",114,"Standard",1979,420000
"7678","2012-06","JURONG EAST","4 ROOM","338","JURONG EAST AVE 1","01 TO 03",104,"Model A",1984,420000
"7679","2012-06","JURONG EAST","4 ROOM","62","TEBAN GDNS RD","04 TO 06",90,"Model A",2003,422000
"7680","2012-06","JURONG EAST","4 ROOM","248","JURONG EAST ST 24","13 TO 15",99,"New Generation",1983,430000
"7681","2012-06","JURONG EAST","4 ROOM","108","JURONG EAST ST 13","04 TO 06",90,"New Generation",1982,460000
"7682","2012-06","JURONG EAST","4 ROOM","317","JURONG EAST ST 31","04 TO 06",104,"Model A",1984,460000
"7683","2012-06","JURONG EAST","4 ROOM","211","JURONG EAST ST 21","07 TO 09",97,"New Generation",1983,473000
"7684","2012-06","JURONG EAST","4 ROOM","268","TOH GUAN RD","04 TO 06",101,"Model A",1999,510000
"7685","2012-06","JURONG EAST","5 ROOM","312","JURONG EAST ST 32","07 TO 09",134,"Model A",1984,510000
"7686","2012-06","JURONG EAST","4 ROOM","267","TOH GUAN RD","16 TO 18",101,"Model A",1998,520000
"7687","2012-06","JURONG EAST","5 ROOM","258","JURONG EAST ST 24","07 TO 09",121,"Improved",1983,520000
"7688","2012-06","JURONG EAST","EXECUTIVE","337","JURONG EAST AVE 1","07 TO 09",149,"Maisonette",1985,607000
"7689","2012-06","JURONG EAST","5 ROOM","239","JURONG EAST ST 21","22 TO 24",120,"Improved",1982,610000
"7690","2012-06","JURONG EAST","5 ROOM","288D","JURONG EAST ST 21","16 TO 18",123,"Improved",2000,630000
"7691","2012-06","JURONG EAST","EXECUTIVE","285C","TOH GUAN RD","10 TO 12",145,"Maisonette",1998,743800
"8513","2012-06","WOODLANDS","2 ROOM","218","MARSILING CRES","07 TO 09",45,"Improved",1986,230000
"8514","2012-06","WOODLANDS","3 ROOM","1A","WOODLANDS CTR RD","04 TO 06",68,"New Generation",1981,265000
"8515","2012-06","WOODLANDS","3 ROOM","2A","WOODLANDS CTR RD","04 TO 06",68,"New Generation",1980,268000
"8516","2012-06","WOODLANDS","3 ROOM","2A","WOODLANDS CTR RD","04 TO 06",68,"New Generation",1980,273000
